0.000043 , 0.000060 , 0.000101 , 0.000177 , 0.000309 , 0.000530 , 0.000889 , 0.001456 , 0.002327 , 0.003625 , 0.005505 , 0.008147 , 0.011745 , 0.016493 , 0.022556 , 0.030037 , 0.038947 , 0.049170 , 0.060440 , 0.072340 , 0.084316 , 0.095713 , 0.105837 , 0.114023 , 0.119712 , 0.122517 , 0.122269 , 0.119043 , 0.113156 , 0.105138 , 0.095684 , 0.085606 , 0.075778 , 0.067089 , 0.060415 , 0.056589 , 0.056385 , 0.060488 , 0.069453 , 0.083654 , 0.103204 , 0.127876 , 0.157035 , 0.189599 , 0.224050 , 0.258507 , 0.290864 , 0.318983 , 0.340918 , 0.355139 , 0.360735 , 0.357546 , 0.346223 , 0.328193 , 0.305538 , 0.280789 , 0.256673 , 0.235830 , 0.220532 , 0.212444 
0.000049 , 0.000069 , 0.000114 , 0.000200 , 0.000349 , 0.000598 , 0.001003 , 0.001643 , 0.002623 , 0.004085 , 0.006202 , 0.009175 , 0.013223 , 0.018562 , 0.025376 , 0.033782 , 0.043789 , 0.055267 , 0.067919 , 0.081278 , 0.094727 , 0.107535 , 0.118930 , 0.128171 , 0.134634 , 0.137885 , 0.137729 , 0.134241 , 0.127762 , 0.118866 , 0.108312 , 0.096986 , 0.085843 , 0.075854 , 0.067970 , 0.063094 , 0.062055 , 0.065584 , 0.074266 , 0.088487 , 0.108357 , 0.133629 , 0.163628 , 0.197215 , 0.232801 , 0.268423 , 0.301890 , 0.330979 , 0.353672 , 0.368383 , 0.374166 , 0.370856 , 0.359124 , 0.340448 , 0.316981 , 0.291344 , 0.266361 , 0.244766 , 0.228915 , 0.220534 
0.000061 , 0.000086 , 0.000142 , 0.000247 , 0.000430 , 0.000737 , 0.001233 , 0.002017 , 0.003219 , 0.005010 , 0.007602 , 0.011239 , 0.016189 , 0.022714 , 0.031035 , 0.041293 , 0.053498 , 0.067488 , 0.082906 , 0.099186 , 0.115583 , 0.131218 , 0.145163 , 0.156526 , 0.164556 , 0.168722 , 0.168780 , 0.164802 , 0.157171 , 0.146550 , 0.133820 , 0.120014 , 0.106245 , 0.093642 , 0.083310 , 0.076287 , 0.073518 , 0.075819 , 0.083838 , 0.097989 , 0.118376 , 0.144709 , 0.176239 , 0.211716 , 0.249415 , 0.287216 , 0.322763 , 0.353675 , 0.377791 , 0.393422 , 0.399556 , 0.396015 , 0.383513 , 0.363617 , 0.338617 , 0.311303 , 0.284681 , 0.261666 , 0.244770 , 0.235836 
0.000081 , 0.000112 , 0.000185 , 0.000320 , 0.000554 , 0.000946 , 0.001582 , 0.002584 , 0.004119 , 0.006406 , 0.009712 , 0.014349 , 0.020654 , 0.028960 , 0.039544 , 0.052580 , 0.068080 , 0.085838 , 0.105399 , 0.126054 , 0.146870 , 0.166748 , 0.184529 , 0.199101 , 0.209521 , 0.215118 , 0.215569 , 0.210937 , 0.201666 , 0.188542 , 0.172620 , 0.155141 , 0.137449 , 0.120908 , 0.106846 , 0.096502 , 0.090993 , 0.091271 , 0.098071 , 0.111853 , 0.132714 , 0.160309 , 0.193778 , 0.231719 , 0.272212 , 0.312919 , 0.351254 , 0.384616 , 0.410651 , 0.427521 , 0.434125 , 0.430268 , 0.416715 , 0.395161 , 0.368079 , 0.338485 , 0.309636 , 0.284690 , 0.266375 , 0.256689 
0.000109 , 0.000150 , 0.000244 , 0.000419 , 0.000723 , 0.001230 , 0.002050 , 0.003343 , 0.005324 , 0.008270 , 0.012528 , 0.018495 , 0.026604 , 0.037275 , 0.050864 , 0.067588 , 0.087456 , 0.110204 , 0.135254 , 0.161707 , 0.188380 , 0.213895 , 0.236790 , 0.255667 , 0.269334 , 0.276937 , 0.278044 , 0.272700 , 0.261416 , 0.245125 , 0.225098 , 0.202837 , 0.179977 , 0.158182 , 0.139071 , 0.124147 , 0.114755 , 0.112025 , 0.116818 , 0.129654 , 0.150628 , 0.179327 , 0.214760 , 0.255337 , 0.298902 , 0.342854 , 0.384331 , 0.420469 , 0.448684 , 0.466961 , 0.474096 , 0.469866 , 0.455100 , 0.431632 , 0.402146 , 0.369923 , 0.338504 , 0.311331 , 0.291376 , 0.280822 
0.000148 , 0.000201 , 0.000322 , 0.000548 , 0.000938 , 0.001587 , 0.002639 , 0.004293 , 0.006824 , 0.010588 , 0.016022 , 0.023634 , 0.033970 , 0.047561 , 0.064853 , 0.086119 , 0.111365 , 0.140254 , 0.172056 , 0.205643 , 0.239536 , 0.272014 , 0.301257 , 0.325524 , 0.343324 , 0.353574 , 0.355706 , 0.349730 , 0.336221 , 0.316273 , 0.291393 , 0.263384 , 0.234217 , 0.205911 , 0.180431 , 0.159606 , 0.145059 , 0.138146 , 0.139888 , 0.150888 , 0.171249 , 0.200487 , 0.237467 , 0.280388 , 0.326840 , 0.373927 , 0.418492 , 0.457384 , 0.487774 , 0.507456 , 0.515111 , 0.510489 , 0.494474 , 0.469045 , 0.437100 , 0.402184 , 0.368135 , 0.338681 , 0.317048 , 0.305605 
0.000202 , 0.000269 , 0.000423 , 0.000709 , 0.001202 , 0.002022 , 0.003345 , 0.005425 , 0.008604 , 0.013327 , 0.020141 , 0.029678 , 0.042618 , 0.059620 , 0.081235 , 0.107796 , 0.139307 , 0.175347 , 0.215013 , 0.256913 , 0.299237 , 0.339876 , 0.376607 , 0.407297 , 0.430117 , 0.443718 , 0.447368 , 0.441013 , 0.425283 , 0.401421 , 0.371181 , 0.336680 , 0.300254 , 0.264312 , 0.231213 , 0.203158 , 0.182102 , 0.169670 , 0.167081 , 0.175050 , 0.193703 , 0.222493 , 0.260140 , 0.304633 , 0.353294 , 0.402939 , 0.450107 , 0.491367 , 0.523645 , 0.544549 , 0.552646 , 0.547648 , 0.530489 , 0.503272 , 0.469089 , 0.431726 , 0.395285 , 0.363757 , 0.340597 , 0.328346 
0.000276 , 0.000360 , 0.000553 , 0.000908 , 0.001518 , 0.002529 , 0.004158 , 0.006713 , 0.010615 , 0.016406 , 0.024755 , 0.036433 , 0.052266 , 0.073057 , 0.099473 , 0.131915 , 0.170384 , 0.214368 , 0.262778 , 0.313941 , 0.365685 , 0.415490 , 0.460696 , 0.498751 , 0.527453 , 0.545159 , 0.550937 , 0.544645 , 0.526934 , 0.499180 , 0.463364 , 0.421911 , 0.377528 , 0.333035 , 0.291212 , 0.254671 , 0.225743 , 0.206369 , 0.198002 , 0.201506 , 0.217056 , 0.244059 , 0.281107 , 0.325986 , 0.375771 , 0.426998 , 0.475929 , 0.518869 , 0.552518 , 0.574311 , 0.582705 , 0.577374 , 0.559280 , 0.530622 , 0.494642 , 0.455316 , 0.416957 , 0.383767 , 0.359383 , 0.346484 
0.000380 , 0.000484 , 0.000720 , 0.001152 , 0.001891 , 0.003110 , 0.005069 , 0.008134 , 0.012807 , 0.019735 , 0.029714 , 0.043665 , 0.062569 , 0.087380 , 0.118889 , 0.157571 , 0.203426 , 0.255854 , 0.313572 , 0.374625 , 0.436473 , 0.496174 , 0.550622 , 0.596833 , 0.632213 , 0.654800 , 0.663432 , 0.657842 , 0.638663 , 0.607361 , 0.566105 , 0.517602 , 0.464910 , 0.411253 , 0.359848 , 0.313743 , 0.275677 , 0.247946 , 0.232283 , 0.229737 , 0.240569 , 0.264169 , 0.299028 , 0.342762 , 0.392226 , 0.443716 , 0.493250 , 0.536909 , 0.571203 , 0.593419 , 0.601916 , 0.596321 , 0.577604 , 0.548013 , 0.510881 , 0.470303 , 0.430723 , 0.396474 , 0.371312 , 0.358001 
0.000530 , 0.000656 , 0.000940 , 0.001457 , 0.002333 , 0.003771 , 0.006070 , 0.009658 , 0.015114 , 0.023194 , 0.034822 , 0.051067 , 0.073071 , 0.101942 , 0.138599 , 0.183594 , 0.236936 , 0.297940 , 0.365147 , 0.436326 , 0.508586 , 0.578574 , 0.642754 , 0.697708 , 0.740451 , 0.768682 , 0.780981 , 0.776912 , 0.757038 , 0.722858 , 0.676673 , 0.621416 , 0.560459 , 0.497404 , 0.435894 , 0.379422 , 0.331160 , 0.293795 , 0.269378 , 0.259184 , 0.263601 , 0.282048 , 0.312952 , 0.353802 , 0.401282 , 0.451496 , 0.500271 , 0.543516 , 0.577596 , 0.599681 , 0.608049 , 0.602277 , 0.583310 , 0.553398 , 0.515891 , 0.474914 , 0.434949 , 0.400369 , 0.374965 , 0.361524 
