0.000016 , 0.000021 , 0.000032 , 0.000051 , 0.000083 , 0.000133 , 0.000211 , 0.000328 , 0.000502 , 0.000752 , 0.001104 , 0.001586 , 0.002231 , 0.003069 , 0.004126 , 0.005420 , 0.006952 , 0.008703 , 0.010631 , 0.012666 , 0.014718 , 0.016676 , 0.018423 , 0.019844 , 0.020845 , 0.021356 , 0.021348 , 0.020833 , 0.019865 , 0.018533 , 0.016956 , 0.015270 , 0.013622 , 0.012161 , 0.011028 , 0.010361 , 0.010286 , 0.010917 , 0.012347 , 0.014645 , 0.017839 , 0.021903 , 0.026745 , 0.032195 , 0.038007 , 0.043863 , 0.049401 , 0.054245 , 0.058049 , 0.060536 , 0.061538 , 0.061023 , 0.059103 , 0.056029 , 0.052164 , 0.047949 , 0.043850 , 0.040316 , 0.037727 , 0.036361 
0.000018 , 0.000023 , 0.000035 , 0.000056 , 0.000091 , 0.000147 , 0.000233 , 0.000363 , 0.000555 , 0.000832 , 0.001223 , 0.001760 , 0.002479 , 0.003414 , 0.004596 , 0.006043 , 0.007758 , 0.009720 , 0.011883 , 0.014169 , 0.016476 , 0.018680 , 0.020650 , 0.022259 , 0.023397 , 0.023989 , 0.023999 , 0.023439 , 0.022367 , 0.020881 , 0.019112 , 0.017209 , 0.015335 , 0.013649 , 0.012310 , 0.011464 , 0.011247 , 0.011780 , 0.013162 , 0.015464 , 0.018714 , 0.022883 , 0.027874 , 0.033508 , 0.039526 , 0.045596 , 0.051339 , 0.056365 , 0.060312 , 0.062891 , 0.063929 , 0.063389 , 0.061390 , 0.058191 , 0.054170 , 0.049785 , 0.045521 , 0.041844 , 0.039150 , 0.037728 
0.000021 , 0.000028 , 0.000042 , 0.000067 , 0.000108 , 0.000174 , 0.000276 , 0.000431 , 0.000661 , 0.000993 , 0.001463 , 0.002110 , 0.002977 , 0.004108 , 0.005538 , 0.007294 , 0.009378 , 0.011766 , 0.014401 , 0.017191 , 0.020012 , 0.022713 , 0.025136 , 0.027123 , 0.028544 , 0.029302 , 0.029352 , 0.028706 , 0.027431 , 0.025640 , 0.023488 , 0.021151 , 0.018818 , 0.016681 , 0.014920 , 0.013706 , 0.013193 , 0.013517 , 0.014786 , 0.017077 , 0.020417 , 0.024774 , 0.030038 , 0.036012 , 0.042414 , 0.048885 , 0.055016 , 0.060384 , 0.064599 , 0.067352 , 0.068455 , 0.067870 , 0.065720 , 0.062285 , 0.057969 , 0.053262 , 0.048685 , 0.044737 , 0.041845 , 0.040318 
0.000026 , 0.000034 , 0.000051 , 0.000082 , 0.000133 , 0.000215 , 0.000341 , 0.000534 , 0.000820 , 0.001236 , 0.001824 , 0.002636 , 0.003727 , 0.005152 , 0.006959 , 0.009180 , 0.011821 , 0.014852 , 0.018202 , 0.021755 , 0.025353 , 0.028809 , 0.031920 , 0.034488 , 0.036343 , 0.037363 , 0.037488 , 0.036727 , 0.035157 , 0.032917 , 0.030194 , 0.027205 , 0.024181 , 0.021353 , 0.018942 , 0.017154 , 0.016170 , 0.016146 , 0.017207 , 0.019436 , 0.022861 , 0.027443 , 0.033055 , 0.039475 , 0.046388 , 0.053396 , 0.060047 , 0.065876 , 0.070454 , 0.073442 , 0.074632 , 0.073983 , 0.071629 , 0.067872 , 0.063154 , 0.058008 , 0.053004 , 0.048688 , 0.045525 , 0.043855 
0.000034 , 0.000043 , 0.000065 , 0.000103 , 0.000167 , 0.000269 , 0.000429 , 0.000671 , 0.001033 , 0.001558 , 0.002304 , 0.003337 , 0.004726 , 0.006545 , 0.008855 , 0.011699 , 0.015085 , 0.018977 , 0.023285 , 0.027861 , 0.032505 , 0.036978 , 0.041020 , 0.044378 , 0.046833 , 0.048226 , 0.048475 , 0.047584 , 0.045645 , 0.042826 , 0.039356 , 0.035502 , 0.031551 , 0.027788 , 0.024486 , 0.021895 , 0.020235 , 0.019690 , 0.020405 , 0.022474 , 0.025926 , 0.030709 , 0.036677 , 0.043579 , 0.051058 , 0.058668 , 0.065908 , 0.072260 , 0.077251 , 0.080506 , 0.081795 , 0.081071 , 0.078479 , 0.074350 , 0.069166 , 0.063512 , 0.058014 , 0.053270 , 0.049795 , 0.047959 
0.000044 , 0.000056 , 0.000082 , 0.000130 , 0.000210 , 0.000338 , 0.000537 , 0.000842 , 0.001296 , 0.001958 , 0.002900 , 0.004205 , 0.005965 , 0.008273 , 0.011208 , 0.014826 , 0.019139 , 0.024104 , 0.029606 , 0.035460 , 0.041414 , 0.047164 , 0.052381 , 0.056746 , 0.059977 , 0.061870 , 0.062312 , 0.061303 , 0.058946 , 0.055442 , 0.051069 , 0.046153 , 0.041047 , 0.036104 , 0.031659 , 0.028019 , 0.025449 , 0.024173 , 0.024359 , 0.026114 , 0.029467 , 0.034357 , 0.040613 , 0.047949 , 0.055965 , 0.064162 , 0.071983 , 0.078856 , 0.084261 , 0.087783 , 0.089169 , 0.088365 , 0.085527 , 0.081014 , 0.075352 , 0.069176 , 0.063170 , 0.057988 , 0.054190 , 0.052184 
0.000057 , 0.000071 , 0.000105 , 0.000164 , 0.000263 , 0.000421 , 0.000667 , 0.001044 , 0.001608 , 0.002430 , 0.003602 , 0.005228 , 0.007425 , 0.010307 , 0.013979 , 0.018509 , 0.023917 , 0.030147 , 0.037061 , 0.044429 , 0.051938 , 0.059211 , 0.065839 , 0.071424 , 0.075615 , 0.078150 , 0.078883 , 0.077797 , 0.075009 , 0.070753 , 0.065357 , 0.059215 , 0.052751 , 0.046395 , 0.040557 , 0.035609 , 0.031876 , 0.029623 , 0.029050 , 0.030279 , 0.033344 , 0.038170 , 0.044563 , 0.052198 , 0.060630 , 0.069310 , 0.077623 , 0.084946 , 0.090709 , 0.094462 , 0.095930 , 0.095048 , 0.091985 , 0.087122 , 0.081024 , 0.074374 , 0.067905 , 0.062323 , 0.058232 , 0.056071 
0.000074 , 0.000092 , 0.000132 , 0.000204 , 0.000324 , 0.000516 , 0.000815 , 0.001273 , 0.001958 , 0.002959 , 0.004387 , 0.006372 , 0.009055 , 0.012582 , 0.017079 , 0.022633 , 0.029270 , 0.036927 , 0.045434 , 0.054516 , 0.063792 , 0.072806 , 0.081061 , 0.088071 , 0.093406 , 0.096740 , 0.097882 , 0.096799 , 0.093611 , 0.088583 , 0.082094 , 0.074603 , 0.066615 , 0.058642 , 0.051176 , 0.044667 , 0.039504 , 0.036007 , 0.034412 , 0.034862 , 0.037393 , 0.041922 , 0.048230 , 0.055957 , 0.064613 , 0.073599 , 0.082250 , 0.089895 , 0.095920 , 0.099841 , 0.101362 , 0.100411 , 0.097161 , 0.092015 , 0.085564 , 0.078530 , 0.071689 , 0.065785 , 0.061457 , 0.059171 
0.000097 , 0.000118 , 0.000167 , 0.000253 , 0.000396 , 0.000624 , 0.000980 , 0.001525 , 0.002339 , 0.003531 , 0.005232 , 0.007598 , 0.010802 , 0.015018 , 0.020398 , 0.027052 , 0.035011 , 0.044204 , 0.054434 , 0.065375 , 0.076578 , 0.087504 , 0.097563 , 0.106178 , 0.112832 , 0.117129 , 0.118827 , 0.117865 , 0.114362 , 0.108604 , 0.101015 , 0.092120 , 0.082500 , 0.072755 , 0.063464 , 0.055163 , 0.048315 , 0.043300 , 0.040399 , 0.039782 , 0.041493 , 0.045439 , 0.051380 , 0.058926 , 0.067545 , 0.076596 , 0.085370 , 0.093155 , 0.099304 , 0.103304 , 0.104840 , 0.103833 , 0.100458 , 0.095126 , 0.088448 , 0.081168 , 0.074088 , 0.067979 , 0.063500 , 0.061134 
0.000128 , 0.000154 , 0.000211 , 0.000312 , 0.000480 , 0.000746 , 0.001160 , 0.001793 , 0.002739 , 0.004124 , 0.006102 , 0.008857 , 0.012590 , 0.017507 , 0.023789 , 0.031568 , 0.040884 , 0.051658 , 0.063669 , 0.076542 , 0.089761 , 0.102704 , 0.114693 , 0.125053 , 0.133182 , 0.138605 , 0.141025 , 0.140343 , 0.136663 , 0.130285 , 0.121666 , 0.111386 , 0.100101 , 0.088495 , 0.077240 , 0.066960 , 0.058201 , 0.051413 , 0.046929 , 0.044949 , 0.045533 , 0.048584 , 0.053844 , 0.060895 , 0.069176 , 0.078008 , 0.086652 , 0.094364 , 0.100472 , 0.104445 , 0.105952 , 0.104907 , 0.101479 , 0.096081 , 0.089327 , 0.081968 , 0.074811 , 0.068636 , 0.064110 , 0.061719 
