0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000001 , 0.000002 , 0.000004 , 0.000007 , 0.000013 , 0.000024 , 0.000043 , 0.000074 , 0.000124 , 0.000201 , 0.000315 , 0.000476 , 0.000697 , 0.000983 , 0.001336 , 0.001748 , 0.002200 , 0.002661 , 0.003091 , 0.003447 , 0.003689 , 0.003789 , 0.003734 , 0.003534 , 0.003215 , 0.002813 , 0.002374 , 0.001938 , 0.001542 , 0.001215 , 0.000980 , 0.000859 , 0.000877 , 0.001071 , 0.001492 , 0.002205 , 0.003289 , 0.004820 , 0.006857 , 0.009415 , 0.012436 , 0.015776 , 0.019194 , 0.022377 , 0.024982 , 0.026697 , 0.027303 , 0.026727 , 0.025057 , 0.022525 , 0.019466 , 0.016253 , 0.013245 , 0.010738 , 0.008951 , 0.008025 
0.000000 , 0.000000 , 0.000000 , 0.000001 , 0.000001 , 0.000002 , 0.000005 , 0.000009 , 0.000017 , 0.000031 , 0.000054 , 0.000094 , 0.000158 , 0.000256 , 0.000402 , 0.000610 , 0.000895 , 0.001266 , 0.001725 , 0.002262 , 0.002853 , 0.003458 , 0.004023 , 0.004492 , 0.004812 , 0.004946 , 0.004878 , 0.004619 , 0.004202 , 0.003679 , 0.003104 , 0.002533 , 0.002012 , 0.001578 , 0.001256 , 0.001073 , 0.001057 , 0.001246 , 0.001695 , 0.002479 , 0.003683 , 0.005393 , 0.007676 , 0.010548 , 0.013947 , 0.017707 , 0.021559 , 0.025147 , 0.028085 , 0.030018 , 0.030700 , 0.030049 , 0.028162 , 0.025303 , 0.021851 , 0.018227 , 0.014834 , 0.012008 , 0.009995 , 0.008951 
0.000000 , 0.000000 , 0.000000 , 0.000001 , 0.000002 , 0.000003 , 0.000006 , 0.000013 , 0.000024 , 0.000044 , 0.000078 , 0.000136 , 0.000228 , 0.000372 , 0.000587 , 0.000896 , 0.001319 , 0.001872 , 0.002560 , 0.003368 , 0.004259 , 0.005173 , 0.006031 , 0.006745 , 0.007236 , 0.007445 , 0.007350 , 0.006966 , 0.006343 , 0.005557 , 0.004691 , 0.003829 , 0.003037 , 0.002367 , 0.001858 , 0.001537 , 0.001439 , 0.001607 , 0.002105 , 0.003018 , 0.004449 , 0.006503 , 0.009260 , 0.012739 , 0.016865 , 0.021437 , 0.026126 , 0.030496 , 0.034075 , 0.036430 , 0.037259 , 0.036461 , 0.034157 , 0.030668 , 0.026456 , 0.022037 , 0.017901 , 0.014458 , 0.012007 , 0.010737 
0.000000 , 0.000000 , 0.000001 , 0.000001 , 0.000002 , 0.000005 , 0.000010 , 0.000019 , 0.000035 , 0.000065 , 0.000117 , 0.000204 , 0.000344 , 0.000564 , 0.000893 , 0.001368 , 0.002021 , 0.002879 , 0.003949 , 0.005210 , 0.006606 , 0.008041 , 0.009391 , 0.010520 , 0.011302 , 0.011644 , 0.011510 , 0.010921 , 0.009957 , 0.008734 , 0.007383 , 0.006032 , 0.004784 , 0.003717 , 0.002884 , 0.002323 , 0.002072 , 0.002181 , 0.002724 , 0.003804 , 0.005545 , 0.008075 , 0.011492 , 0.015823 , 0.020970 , 0.026684 , 0.032547 , 0.038017 , 0.042495 , 0.045442 , 0.046477 , 0.045473 , 0.042582 , 0.038208 , 0.032929 , 0.027392 , 0.022212 , 0.017901 , 0.014833 , 0.013244 
0.000000 , 0.000000 , 0.000001 , 0.000002 , 0.000003 , 0.000007 , 0.000014 , 0.000027 , 0.000052 , 0.000097 , 0.000174 , 0.000304 , 0.000516 , 0.000848 , 0.001349 , 0.002072 , 0.003072 , 0.004389 , 0.006037 , 0.007985 , 0.010145 , 0.012373 , 0.014476 , 0.016242 , 0.017475 , 0.018031 , 0.017849 , 0.016964 , 0.015495 , 0.013619 , 0.011538 , 0.009447 , 0.007503 , 0.005824 , 0.004486 , 0.003540 , 0.003028 , 0.003008 , 0.003562 , 0.004810 , 0.006900 , 0.009987 , 0.014191 , 0.019539 , 0.025912 , 0.032994 , 0.040268 , 0.047057 , 0.052616 , 0.056271 , 0.057553 , 0.056302 , 0.052707 , 0.047269 , 0.040708 , 0.033827 , 0.027391 , 0.022036 , 0.018226 , 0.016252 
0.000000 , 0.000001 , 0.000001 , 0.000002 , 0.000005 , 0.000010 , 0.000020 , 0.000039 , 0.000075 , 0.000140 , 0.000252 , 0.000443 , 0.000754 , 0.001243 , 0.001983 , 0.003057 , 0.004545 , 0.006512 , 0.008979 , 0.011902 , 0.015151 , 0.018511 , 0.021693 , 0.024378 , 0.026269 , 0.027150 , 0.026927 , 0.025647 , 0.023484 , 0.020700 , 0.017594 , 0.014454 , 0.011515 , 0.008951 , 0.006870 , 0.005341 , 0.004413 , 0.004146 , 0.004631 , 0.006000 , 0.008424 , 0.012079 , 0.017105 , 0.023531 , 0.031207 , 0.039750 , 0.048529 , 0.056724 , 0.063435 , 0.067847 , 0.069391 , 0.067876 , 0.063529 , 0.056957 , 0.049026 , 0.040708 , 0.032928 , 0.026455 , 0.021849 , 0.019464 
0.000001 , 0.000001 , 0.000002 , 0.000003 , 0.000007 , 0.000014 , 0.000028 , 0.000055 , 0.000105 , 0.000196 , 0.000355 , 0.000625 , 0.001067 , 0.001765 , 0.002824 , 0.004365 , 0.006506 , 0.009343 , 0.012909 , 0.017143 , 0.021860 , 0.026749 , 0.031395 , 0.035337 , 0.038146 , 0.039504 , 0.039272 , 0.037510 , 0.034460 , 0.030493 , 0.026033 , 0.021490 , 0.017202 , 0.013418 , 0.010296 , 0.007927 , 0.006369 , 0.005684 , 0.005964 , 0.007347 , 0.010016 , 0.014164 , 0.019942 , 0.027373 , 0.036277 , 0.046200 , 0.056404 , 0.065930 , 0.073731 , 0.078856 , 0.080649 , 0.078884 , 0.073825 , 0.066177 , 0.056948 , 0.047267 , 0.038210 , 0.030673 , 0.025311 , 0.022533 
0.000001 , 0.000001 , 0.000002 , 0.000005 , 0.000010 , 0.000019 , 0.000038 , 0.000074 , 0.000142 , 0.000265 , 0.000482 , 0.000850 , 0.001456 , 0.002414 , 0.003872 , 0.006000 , 0.008964 , 0.012901 , 0.017859 , 0.023759 , 0.030347 , 0.037194 , 0.043725 , 0.049302 , 0.053328 , 0.055360 , 0.055194 , 0.052902 , 0.048804 , 0.043397 , 0.037256 , 0.030941 , 0.024922 , 0.019544 , 0.015030 , 0.011508 , 0.009048 , 0.007713 , 0.007589 , 0.008811 , 0.011560 , 0.016032 , 0.022377 , 0.030608 , 0.040510 , 0.051566 , 0.062946 , 0.073574 , 0.082277 , 0.087995 , 0.089993 , 0.088019 , 0.082369 , 0.073827 , 0.063517 , 0.052702 , 0.042583 , 0.034161 , 0.028169 , 0.025065 
0.000001 , 0.000002 , 0.000003 , 0.000007 , 0.000013 , 0.000025 , 0.000050 , 0.000097 , 0.000186 , 0.000347 , 0.000630 , 0.001114 , 0.001912 , 0.003178 , 0.005109 , 0.007934 , 0.011879 , 0.017129 , 0.023755 , 0.031655 , 0.040497 , 0.049713 , 0.058544 , 0.066143 , 0.071713 , 0.074662 , 0.074705 , 0.071913 , 0.066686 , 0.059657 , 0.051569 , 0.043150 , 0.035025 , 0.027661 , 0.021371 , 0.016333 , 0.012643 , 0.010365 , 0.009576 , 0.010394 , 0.012983 , 0.017522 , 0.024144 , 0.032841 , 0.043364 , 0.055147 , 0.067293 , 0.078642 , 0.087938 , 0.094045 , 0.096177 , 0.094064 , 0.088022 , 0.078888 , 0.067864 , 0.056298 , 0.045475 , 0.036466 , 0.030057 , 0.026736 
0.000002 , 0.000003 , 0.000005 , 0.000009 , 0.000017 , 0.000033 , 0.000064 , 0.000124 , 0.000235 , 0.000437 , 0.000794 , 0.001405 , 0.002415 , 0.004022 , 0.006480 , 0.010081 , 0.015123 , 0.021845 , 0.030346 , 0.040501 , 0.051897 , 0.063817 , 0.075299 , 0.085269 , 0.092713 , 0.096866 , 0.097344 , 0.094203 , 0.087907 , 0.079217 , 0.069040 , 0.058285 , 0.047744 , 0.038033 , 0.029577 , 0.022633 , 0.017342 , 0.013778 , 0.012008 , 0.012122 , 0.014248 , 0.018529 , 0.025059 , 0.033798 , 0.044463 , 0.056457 , 0.068845 , 0.080433 , 0.089929 , 0.096169 , 0.098346 , 0.096184 , 0.090003 , 0.080660 , 0.069384 , 0.057553 , 0.046482 , 0.037268 , 0.030711 , 0.027315 
